,0
567,0.874
568,0.0
569,0.0
570,0.0
571,0.748
572,0.6399999999999999
573,0.0
574,0.0
575,0.37
576,0.262
577,0.0
578,0.766
579,0.55
580,0.0
581,0.0
582,0.0
583,0.0
584,0.604
585,0.0
586,0.3879999999999999
587,0.0
588,0.0
589,0.838
590,0.6759999999999999
591,0.532
592,0.18999999999999995
593,0.0
594,0.45999999999999996
595,0.45999999999999996
596,0.586
597,0.17199999999999993
598,0.586
599,0.6759999999999999
600,0.15400000000000003
601,0.0
602,0.0
603,0.604
604,0.45999999999999996
605,0.244
606,0.4059999999999999
607,0.586
608,0.262
609,0.0
610,0.712
611,0.82
612,0.31599999999999995
613,0.0
614,0.0
615,0.604
616,0.0
617,0.0
618,0.0
619,0.766
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.82
627,0.82
628,0.45999999999999996
629,0.856
630,0.874
631,0.874
632,0.784
633,0.712
634,0.0
635,0.748
636,0.0
637,0.856
638,0.0
639,0.856
640,0.0
641,0.31599999999999995
642,0.748
643,0.0
644,0.604
645,0.0
646,0.0
647,0.09999999999999998
648,0.874
649,0.0
650,0.0
651,0.262
652,0.0
653,0.0
654,0.73
655,0.874
656,0.73
657,0.0
658,0.802
659,0.0
660,0.802
661,0.73
662,0.838
663,0.0
664,0.748
665,0.0
666,0.5680000000000001
667,0.44199999999999995
668,0.838
669,0.82
670,0.0
671,0.784
672,0.0
673,0.4059999999999999
674,0.0
675,0.33399999999999996
676,0.0
677,0.874
678,0.784
679,0.244
680,0.0
681,0.0
682,0.0
683,0.118
684,0.478
685,0.0
686,0.0
687,0.586
688,0.784
689,0.784
690,0.0
691,0.0
692,0.73
693,0.712
694,0.748
695,0.22599999999999998
696,0.0
697,0.712
698,0.0
699,0.0
700,0.0
701,0.73
702,0.0
703,0.586
704,0.0
705,0.0
706,0.44199999999999995
707,0.6399999999999999
708,0.0
709,0.532
710,0.766
711,0.874
712,0.766
713,0.0
714,0.0
715,0.6399999999999999
716,0.748
717,0.766
718,0.0
719,0.45999999999999996
720,0.532
721,0.0
722,0.0
723,0.856
724,0.17199999999999993
725,0.31599999999999995
726,0.784
727,0.73
728,0.0
729,0.6759999999999999
730,0.3879999999999999
731,0.0
732,0.586
733,0.748
734,0.0
735,0.0
736,0.0
737,0.514
738,0.0
739,0.0
740,0.31599999999999995
741,0.532
742,0.0
743,0.82
744,0.0
745,0.0
746,0.09999999999999998
747,0.0
748,0.37
749,0.0
750,0.694
751,0.0
752,0.31599999999999995
753,0.0
754,0.5680000000000001
755,0.262
756,0.856
757,0.0
758,0.532
759,0.838
760,0.802
761,0.0
762,0.0
763,0.4059999999999999
764,0.748
765,0.784
766,0.0
767,0.0
768,0.82
769,0.4959999999999999
770,0.0
771,0.15400000000000003
772,0.748
773,0.0
774,0.874
775,0.45999999999999996
776,0.0
777,0.136
778,0.0
779,0.118
780,0.0
781,0.6399999999999999
782,0.45999999999999996
783,0.6579999999999999
784,0.73
785,0.352
786,0.44199999999999995
787,0.6399999999999999
788,0.0
789,0.4059999999999999
790,0.6399999999999999
791,0.0
792,0.0
793,0.0
794,0.0
795,0.6579999999999999
796,0.604
797,0.0
798,0.0
799,0.838
800,0.82
801,0.838
802,0.856
803,0.22599999999999998
804,0.45999999999999996
805,0.838
806,0.29799999999999993
807,0.712
808,0.802
809,0.6759999999999999
810,0.0
811,0.0
812,0.478
813,0.0
814,0.856
815,0.874
816,0.0
817,0.0
818,0.874
819,0.784
820,0.874
821,0.0
822,0.838
823,0.0
824,0.0
825,0.478
826,0.0
827,0.838
828,0.6759999999999999
829,0.532
830,0.0
831,0.0
832,0.748
833,0.838
834,0.0
835,0.766
836,0.0
837,0.82
838,0.29799999999999993
839,0.6759999999999999
840,0.0
841,0.0
842,0.0
843,0.33399999999999996
844,0.0
845,0.44199999999999995
846,0.802
847,0.0
848,0.0
849,0.0
850,0.514
851,0.0
852,0.4959999999999999
853,0.478
854,0.0
855,0.5680000000000001
856,0.0
857,0.73
858,0.0
859,0.0
860,0.856
861,0.532
862,0.6399999999999999
863,0.0
864,0.838
865,0.874
866,0.22599999999999998
867,0.0
868,0.0
869,0.0
870,0.874
871,0.586
872,0.802
873,0.0
874,0.0
875,0.3879999999999999
876,0.0
877,0.6399999999999999
878,0.18999999999999995
879,0.37
880,0.0
881,0.586
882,0.856
883,0.82
884,0.73
885,0.874
886,0.5680000000000001
887,0.694
888,0.0
889,0.604
890,0.55
891,0.838
892,0.136
893,0.4959999999999999
894,0.802
895,0.0
896,0.42399999999999993
897,0.45999999999999996
898,0.82
899,0.0
900,0.586
901,0.766
902,0.6759999999999999
903,0.73
904,0.0
905,0.766
906,0.0
907,0.784
908,0.532
909,0.802
910,0.0
911,0.0
912,0.802
913,0.2799999999999999
914,0.874
915,0.478
916,0.0
917,0.0
918,0.712
919,0.17199999999999993
920,0.33399999999999996
921,0.55
922,0.586
923,0.802
924,0.0
925,0.0
926,0.5680000000000001
927,0.0
928,0.586
929,0.838
930,0.0
931,0.20799999999999996
932,0.856
933,0.0
934,0.0
935,0.0
936,0.17199999999999993
937,0.0
938,0.37
939,0.37
940,0.622
941,0.0
942,0.244
943,0.0
944,0.73
945,0.0
946,0.694
947,0.802
948,0.0
949,0.0
950,0.6579999999999999
951,0.748
952,0.694
953,0.262
954,0.0
955,0.0
956,0.874
957,0.2799999999999999
958,0.22599999999999998
959,0.31599999999999995
960,0.73
961,0.0
962,0.6579999999999999
963,0.0
964,0.802
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.4059999999999999
971,0.0
972,0.0
973,0.0
974,0.0
975,0.20799999999999996
976,0.136
977,0.0
978,0.82
979,0.73
980,0.532
981,0.802
982,0.0
983,0.802
984,0.748
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.09999999999999998
993,0.0
994,0.29799999999999993
995,0.0
996,0.0
997,0.748
998,0.118
999,0.514
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.622
1006,0.712
1007,0.20799999999999996
1008,0.0
1009,0.784
1010,0.0
1011,0.0
1012,0.838
1013,0.856
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.856
1019,0.37
1020,0.82
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.874
1027,0.0
1028,0.0
1029,0.694
1030,0.514
1031,0.0
1032,0.604
1033,0.0
1034,0.0
1035,0.31599999999999995
1036,0.6399999999999999
1037,0.0
1038,0.0
1039,0.604
1040,0.6579999999999999
1041,0.0
1042,0.0
1043,0.4959999999999999
1044,0.44199999999999995
1045,0.784
1046,0.44199999999999995
1047,0.0
1048,0.0
1049,0.784
1050,0.0
1051,0.586
1052,0.22599999999999998
1053,0.17199999999999993
1054,0.0
1055,0.0
1056,0.73
1057,0.0
1058,0.0
1059,0.0
1060,0.82
1061,0.802
1062,0.0
1063,0.6759999999999999
1064,0.0
1065,0.0
1066,0.352
1067,0.136
1068,0.17199999999999993
1069,0.31599999999999995
1070,0.42399999999999993
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.82
1079,0.0
1080,0.874
1081,0.6759999999999999
1082,0.18999999999999995
1083,0.45999999999999996
1084,0.874
1085,0.0
1086,0.802
1087,0.6759999999999999
1088,0.73
1089,0.784
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.6399999999999999
1095,0.4059999999999999
1096,0.0
1097,0.0
1098,0.44199999999999995
1099,0.856
1100,0.0
1101,0.136
1102,0.0
1103,0.17199999999999993
1104,0.0
1105,0.0
1106,0.0
1107,0.874
1108,0.0
1109,0.0
1110,0.0
1111,0.244
1112,0.73
1113,0.838
1114,0.6399999999999999
1115,0.0
1116,0.6759999999999999
1117,0.0
1118,0.874
1119,0.82
1120,0.874
1121,0.856
1122,0.0
1123,0.0
1124,0.4059999999999999
1125,0.44199999999999995
1126,0.0
1127,0.0
1128,0.4059999999999999
1129,0.0
1130,0.0
1131,0.0
1132,0.82
1133,0.29799999999999993
1134,0.82
1135,0.874
1136,0.586
1137,0.0
1138,0.0
1139,0.4059999999999999
1140,0.0
1141,0.622
1142,0.4059999999999999
1143,0.82
1144,0.694
1145,0.0
1146,0.874
1147,0.5680000000000001
1148,0.712
1149,0.0
1150,0.0
1151,0.45999999999999996
1152,0.244
1153,0.712
1154,0.0
1155,0.118
1156,0.0
1157,0.802
1158,0.766
1159,0.622
1160,0.874
1161,0.0
1162,0.0
1163,0.5680000000000001
1164,0.604
1165,0.0
1166,0.0
1167,0.694
1168,0.0
1169,0.802
1170,0.5680000000000001
1171,0.0
1172,0.82
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.33399999999999996
1178,0.0
1179,0.694
1180,0.42399999999999993
1181,0.6579999999999999
1182,0.0
1183,0.532
1184,0.0
1185,0.0
1186,0.856
1187,0.82
1188,0.0
1189,0.0
1190,0.478
1191,0.82
1192,0.604
1193,0.6399999999999999
1194,0.42399999999999993
1195,0.514
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.82
1201,0.0
1202,0.0
1203,0.802
1204,0.478
1205,0.478
1206,0.0
1207,0.766
1208,0.766
1209,0.0
1210,0.712
1211,0.0
1212,0.09999999999999998
1213,0.82
1214,0.856
1215,0.0
1216,0.532
1217,0.0
1218,0.45999999999999996
1219,0.42399999999999993
1220,0.532
1221,0.0
1222,0.0
1223,0.0
1224,0.514
1225,0.82
1226,0.0
1227,0.6759999999999999
1228,0.0
1229,0.0
1230,0.478
1231,0.0
1232,0.0
1233,0.0
1234,0.29799999999999993
1235,0.4059999999999999
1236,0.29799999999999993
1237,0.532
1238,0.874
1239,0.22599999999999998
1240,0.0
1241,0.0
1242,0.784
1243,0.604
1244,0.44199999999999995
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.622
1250,0.748
1251,0.0
1252,0.0
1253,0.09999999999999998
1254,0.0
1255,0.748
1256,0.0
1257,0.20799999999999996
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.73
1263,0.0
1264,0.0
1265,0.514
1266,0.244
1267,0.2799999999999999
1268,0.748
1269,0.0
1270,0.802
1271,0.44199999999999995
1272,0.29799999999999993
1273,0.514
1274,0.514
1275,0.874
1276,0.0
1277,0.838
1278,0.712
1279,0.748
1280,0.4059999999999999
1281,0.5680000000000001
1282,0.262
1283,0.856
1284,0.766
1285,0.0
1286,0.0
1287,0.0
1288,0.29799999999999993
1289,0.874
1290,0.0
1291,0.0
1292,0.604
1293,0.604
1294,0.0
1295,0.0
1296,0.478
1297,0.73
1298,0.874
1299,0.0
1300,0.18999999999999995
1301,0.766
1302,0.802
1303,0.0
1304,0.874
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.856
1311,0.532
1312,0.0
1313,0.31599999999999995
1314,0.694
1315,0.622
1316,0.0
1317,0.0
1318,0.0
1319,0.748
1320,0.0
1321,0.766
1322,0.0
1323,0.0
1324,0.4059999999999999
1325,0.784
1326,0.0
1327,0.586
1328,0.22599999999999998
1329,0.0
1330,0.0
1331,0.6399999999999999
1332,0.694
1333,0.15400000000000003
1334,0.3879999999999999
1335,0.622
1336,0.37
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.352
1342,0.874
1343,0.0
1344,0.6759999999999999
1345,0.82
1346,0.874
1347,0.0
1348,0.37
1349,0.0
1350,0.0
1351,0.838
1352,0.33399999999999996
1353,0.0
1354,0.784
1355,0.82
1356,0.0
1357,0.0
1358,0.0
1359,0.838
1360,0.0
1361,0.0
1362,0.0
1363,0.784
1364,0.604
1365,0.604
1366,0.31599999999999995
1367,0.838
1368,0.09999999999999998
1369,0.0
1370,0.6579999999999999
1371,0.0
1372,0.352
1373,0.0
1374,0.44199999999999995
1375,0.0
1376,0.0
1377,0.0
1378,0.694
1379,0.0
1380,0.0
1381,0.874
1382,0.0
1383,0.33399999999999996
1384,0.604
1385,0.0
1386,0.244
1387,0.118
1388,0.0
1389,0.0
1390,0.766
1391,0.0
1392,0.604
1393,0.5680000000000001
1394,0.0
1395,0.802
1396,0.73
1397,0.0
1398,0.0
1399,0.17199999999999993
1400,0.604
1401,0.0
1402,0.15400000000000003
1403,0.15400000000000003
1404,0.838
1405,0.42399999999999993
1406,0.0
1407,0.856
1408,0.856
1409,0.856
1410,0.0
1411,0.0
1412,0.44199999999999995
1413,0.0
1414,0.532
1415,0.0
1416,0.0
1417,0.09999999999999998
1418,0.0
1419,0.748
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.712
1427,0.0
1428,0.0
1429,0.29799999999999993
1430,0.6399999999999999
1431,0.0
1432,0.0
1433,0.37
1434,0.0
1435,0.37
1436,0.0
1437,0.0
1438,0.15400000000000003
1439,0.748
1440,0.766
1441,0.766
1442,0.0
1443,0.748
1444,0.0
1445,0.0
1446,0.15400000000000003
1447,0.0
1448,0.532
1449,0.0
1450,0.514
1451,0.0
1452,0.55
1453,0.0
1454,0.6399999999999999
1455,0.0
1456,0.0
1457,0.0
1458,0.3879999999999999
1459,0.712
1460,0.0
1461,0.18999999999999995
1462,0.6759999999999999
1463,0.44199999999999995
1464,0.0
1465,0.17199999999999993
1466,0.352
1467,0.874
1468,0.0
1469,0.118
1470,0.33399999999999996
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.874
1476,0.20799999999999996
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.6759999999999999
1482,0.532
1483,0.874
1484,0.0
1485,0.478
1486,0.0
1487,0.586
1488,0.622
1489,0.856
1490,0.0
1491,0.0
1492,0.0
1493,0.3879999999999999
1494,0.856
1495,0.6399999999999999
1496,0.874
1497,0.784
1498,0.0
1499,0.0
1500,0.0
1501,0.586
1502,0.0
1503,0.838
1504,0.0
1505,0.712
1506,0.856
1507,0.0
1508,0.82
1509,0.766
1510,0.0
1511,0.0
1512,0.0
1513,0.136
1514,0.20799999999999996
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.82
1520,0.748
1521,0.0
1522,0.748
1523,0.6579999999999999
1524,0.0
1525,0.0
1526,0.6579999999999999
1527,0.874
1528,0.0
1529,0.17199999999999993
1530,0.0
1531,0.6579999999999999
1532,0.532
1533,0.802
1534,0.0
1535,0.0
1536,0.0
1537,0.766
1538,0.0
1539,0.0
1540,0.37
1541,0.0
1542,0.0
1543,0.802
1544,0.694
1545,0.694
1546,0.0
1547,0.0
1548,0.784
1549,0.874
1550,0.0
1551,0.604
1552,0.0
1553,0.748
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.136
1560,0.0
1561,0.0
1562,0.6399999999999999
1563,0.586
1564,0.838
1565,0.33399999999999996
1566,0.0
1567,0.0
1568,0.802
1569,0.3879999999999999
1570,0.0
1571,0.0
1572,0.44199999999999995
1573,0.856
1574,0.73
1575,0.0
1576,0.0
1577,0.0
1578,0.42399999999999993
1579,0.4059999999999999
1580,0.6579999999999999
1581,0.478
1582,0.0
1583,0.0
1584,0.748
1585,0.0
1586,0.0
1587,0.0
1588,0.712
1589,0.20799999999999996
1590,0.17199999999999993
1591,0.31599999999999995
1592,0.532
1593,0.6759999999999999
1594,0.874
1595,0.0
1596,0.18999999999999995
1597,0.55
1598,0.352
1599,0.766
1600,0.604
1601,0.0
1602,0.0
1603,0.262
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.802
1610,0.766
1611,0.784
1612,0.838
1613,0.0
1614,0.874
1615,0.0
1616,0.0
1617,0.73
1618,0.838
1619,0.0
1620,0.0
1621,0.766
1622,0.0
1623,0.514
1624,0.0
1625,0.694
1626,0.856
1627,0.0
1628,0.0
1629,0.82
1630,0.0
1631,0.0
1632,0.784
1633,0.0
1634,0.0
1635,0.0
1636,0.856
1637,0.622
1638,0.0
1639,0.0
1640,0.748
1641,0.17199999999999993
1642,0.0
1643,0.82
1644,0.532
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.6759999999999999
1654,0.0
1655,0.0
1656,0.622
1657,0.748
1658,0.4059999999999999
1659,0.0
1660,0.37
1661,0.20799999999999996
1662,0.0
1663,0.0
1664,0.874
1665,0.31599999999999995
1666,0.694
1667,0.0
1668,0.0
1669,0.0
1670,0.514
1671,0.6579999999999999
1672,0.2799999999999999
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.33399999999999996
1678,0.5680000000000001
1679,0.0
1680,0.4959999999999999
1681,0.5680000000000001
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.4959999999999999
1688,0.0
1689,0.802
1690,0.0
1691,0.33399999999999996
1692,0.874
1693,0.09999999999999998
1694,0.0
1695,0.712
1696,0.0
1697,0.0
1698,0.604
1699,0.622
1700,0.0
1701,0.0
1702,0.0
1703,0.2799999999999999
1704,0.712
1705,0.0
1706,0.0
1707,0.0
1708,0.802
1709,0.0
1710,0.244
1711,0.0
1712,0.0
1713,0.0
1714,0.802
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.5680000000000001
1722,0.802
1723,0.874
1724,0.838
1725,0.0
1726,0.0
1727,0.0
1728,0.45999999999999996
1729,0.0
1730,0.5680000000000001
1731,0.766
1732,0.2799999999999999
1733,0.0
1734,0.0
1735,0.514
1736,0.0
1737,0.0
1738,0.784
1739,0.0
1740,0.0
1741,0.0
1742,0.73
1743,0.0
1744,0.0
1745,0.244
1746,0.838
1747,0.0
1748,0.18999999999999995
1749,0.82
1750,0.18999999999999995
1751,0.118
1752,0.3879999999999999
1753,0.118
1754,0.604
1755,0.766
1756,0.874
1757,0.0
1758,0.838
1759,0.44199999999999995
1760,0.694
1761,0.874
1762,0.0
1763,0.0
1764,0.0
1765,0.856
1766,0.622
1767,0.622
1768,0.0
1769,0.838
1770,0.352
1771,0.0
1772,0.0
1773,0.6399999999999999
1774,0.0
1775,0.604
1776,0.73
1777,0.44199999999999995
1778,0.856
1779,0.73
1780,0.4059999999999999
1781,0.0
1782,0.0
1783,0.0
1784,0.838
1785,0.514
1786,0.748
1787,0.694
1788,0.748
1789,0.622
1790,0.136
1791,0.712
1792,0.29799999999999993
1793,0.0
1794,0.0
1795,0.0
1796,0.44199999999999995
1797,0.0
1798,0.3879999999999999
1799,0.0
1800,0.856
1801,0.6579999999999999
1802,0.5680000000000001
1803,0.352
1804,0.2799999999999999
1805,0.0
1806,0.2799999999999999
1807,0.694
1808,0.6399999999999999
1809,0.802
1810,0.45999999999999996
1811,0.6759999999999999
1812,0.0
1813,0.604
1814,0.478
1815,0.0
1816,0.838
1817,0.0
1818,0.6399999999999999
1819,0.44199999999999995
1820,0.33399999999999996
1821,0.856
1822,0.29799999999999993
1823,0.0
1824,0.42399999999999993
1825,0.244
1826,0.15400000000000003
1827,0.0
1828,0.0
1829,0.0
1830,0.856
1831,0.0
1832,0.0
1833,0.604
1834,0.0
1835,0.0
1836,0.82
1837,0.0
1838,0.802
1839,0.802
1840,0.838
1841,0.0
1842,0.856
1843,0.0
1844,0.0
1845,0.0
1846,0.37
1847,0.514
1848,0.586
1849,0.802
1850,0.136
1851,0.874
1852,0.45999999999999996
1853,0.0
1854,0.44199999999999995
1855,0.31599999999999995
1856,0.45999999999999996
1857,0.0
1858,0.856
1859,0.44199999999999995
1860,0.0
1861,0.766
1862,0.4059999999999999
1863,0.802
1864,0.45999999999999996
1865,0.532
1866,0.856
1867,0.0
1868,0.0
1869,0.604
1870,0.874
1871,0.0
1872,0.136
1873,0.352
1874,0.0
1875,0.0
1876,0.0
1877,0.20799999999999996
1878,0.0
1879,0.0
1880,0.6399999999999999
1881,0.22599999999999998
1882,0.0
1883,0.0
1884,0.784
1885,0.0
1886,0.0
1887,0.4059999999999999
1888,0.478
1889,0.29799999999999993
1890,0.0
1891,0.73
1892,0.0
1893,0.0
1894,0.0
1895,0.766
1896,0.622
1897,0.44199999999999995
1898,0.874
1899,0.262
1900,0.748
1901,0.856
1902,0.29799999999999993
1903,0.0
1904,0.45999999999999996
1905,0.0
1906,0.622
1907,0.748
1908,0.0
1909,0.6759999999999999
1910,0.0
1911,0.37
1912,0.0
1913,0.0
1914,0.0
1915,0.45999999999999996
1916,0.0
1917,0.244
1918,0.18999999999999995
1919,0.694
1920,0.0
1921,0.0
1922,0.20799999999999996
1923,0.0
1924,0.0
1925,0.802
1926,0.838
1927,0.0
1928,0.18999999999999995
1929,0.0
1930,0.33399999999999996
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.514
1936,0.0
1937,0.874
1938,0.18999999999999995
1939,0.45999999999999996
1940,0.0
1941,0.0
1942,0.0
1943,0.4959999999999999
1944,0.748
1945,0.262
1946,0.0
1947,0.82
1948,0.44199999999999995
1949,0.0
1950,0.802
1951,0.6579999999999999
1952,0.0
1953,0.73
